gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
LRMP	250089	700	17	1809428	457900	0	3	0	0	50	5	26653154	3.995915e-02	1
RNF8	485024	426	37	1818586	466094	0	2	0	0	50	6	29826160	4.031052e-02	1
RBM15	449729	379	28	3200480	1056544	0	3	0	0	50	5	26571696	4.039342e-02	1
CD207	596622	629	24	1148606	310408	0	2	0	0	50	8	22783176	4.047226e-02	1
LRRC15	344707	269	34	1950654	611658	0	5	0	0	50	9	23620410	4.098025e-02	1
ZNF146	923127	419	-26	1027142	243892	0	2	0	0	50	13	29030860	4.100921e-02	1
OR4D5	107524	830	-5	1048832	334990	0	5	0	0	50	24	26612666	4.126076e-02	1
FCRL4	232460	820	28	1789184	512848	0	2	1	0	50	7	32061676	4.127277e-02	1
GPBP1L1	913416	157	28	1667720	450670	0	3	0	0	50	8	32759612	4.131623e-02	1
SCNN1B	520509	611	32	2248048	602018	0	3	0	0	50	17	31423990	4.139851e-02	1
LCE1A	62450	804	15	374514	105558	0	2	0	0	50	11	25909910	4.158348e-02	1
RAD54B	544647	412	23	3208192	824702	0	4	0	0	50	8	31719456	4.163715e-02	1
GAL3ST4	1299015	205	52	1590600	533574	0	2	0	0	50	7	28218690	4.205569e-02	1
IDH1	260367	539	17	1476366	370176	0	3	0	0	50	9	31129488	4.228386e-02	1
DCDC1	84163	938	-25	1246934	333544	0	4	0	0	50	23	31662580	4.248636e-02	1
GIGYF2	325071	328	35	4710586	1189094	0	3	0	0	50	2	24826856	4.250280e-02	1
CLEC1B	305376	565	19	832896	196656	0	2	0	0	50	5	35422662	4.274408e-02	1
SPRR2E	687290	704	30	254496	67962	0	1	0	0	50	3	29013508	4.289998e-02	1
SPRR2F	687290	704	30	254496	67962	0	1	0	0	50	3	29013508	4.289998e-02	1
CYP2B6	1041792	375	14	1699532	483928	0	3	0	0	50	4	21205108	4.290509e-02	1
USP22	431615	382	-19	1877872	473324	0	2	1	0	50	6	29788564	4.293224e-02	1
PRSS50	298503	495	41	1311522	394758	0	4	0	0	50	10	25687708	4.297912e-02	1
RGS6	101461	823	26	1733272	411146	0	2	0	0	50	6	27413268	4.311467e-02	1
CSDC2	1467336	183	66	515258	164362	0	2	0	0	50	8	28073608	4.326498e-02	1
SPINK1	137041	470	2	293056	74228	0	1	0	0	50	15	24462946	4.349824e-02	1
EIF2AK3	118199	366	9	3879618	1058472	0	5	0	0	50	5	30480716	4.355205e-02	1
EPB42	834640	330	43	2482782	721554	0	3	0	0	50	4	30594950	4.390099e-02	1
SEMA6C	1562281	184	33	3195660	1085946	0	3	0	0	50	2	28384016	4.411368e-02	1
ZSCAN10	1626425	234	44	2419158	756258	0	4	0	0	50	11	30677372	4.431651e-02	1
CSNK1A1L	156140	631	31	1162102	304142	0	1	0	0	50	1	30116324	4.431924e-02	1
XAGE5	476232	NaN	26	400542	98328	0	2	0	0	50	16	34535300	4.455539e-02	1
PROC	443349	175	30	1623858	426570	0	2	0	0	50	7	27856708	4.487443e-02	1
TPD52L1	124606	243	-26	744690	179304	0	2	1	0	44	14	21322716	4.488078e-02	1
UBE2I	1150864	215	36	579364	145082	0	2	0	0	50	6	25886292	4.493415e-02	1
ESCO1	333266	221	35	2951286	743244	0	3	0	0	50	9	24759858	4.510063e-02	1
NTRK1	1505782	208	45	2968638	884952	0	4	1	0	50	10	32567294	4.511486e-02	1
TELO2	1254229	256	34	2822110	928814	0	3	0	0	50	6	25014836	4.512381e-02	1
KRT27	836683	269	-10	1582888	455972	0	6	3	0	20	5	8297148	4.543295e-02	1
GEMIN7	1135715	208	25	431872	146528	0	2	0	0	50	10	26036194	4.545826e-02	1
ERMAP	811934	327	28	1637354	485374	0	2	0	0	50	8	30540002	4.551447e-02	1
SLC25A25	1898149	195	32	2176230	629010	0	2	0	0	50	5	29781334	4.584087e-02	1
LRFN4	NaN	NaN	NaN	2004638	760114	0	3	0	0	50	23	54437562	4.604003e-02	1
IRAK4	132735	558	-16	1646512	416930	0	2	0	0	50	9	33180398	4.604862e-02	1
ASPHD1	NaN	NaN	NaN	1266696	441030	0	3	0	0	50	23	54118478	4.638776e-02	1
EPHA3	27204	NaN	-18	3469436	926404	0	7	1	0	50	16	28523796	4.639409e-02	1
BET1	467883	483	0	426088	107486	0	1	0	0	28	6	18522778	4.642589e-02	1
VAPA	405142	172	42	1038710	275704	0	2	0	0	50	10	22486264	4.651355e-02	1
PLA2G4A	265620	592	-18	2691488	660340	0	3	1	0	50	7	26057884	4.669734e-02	1
MMP26	97256	1024	-11	934116	234252	0	3	0	0	50	19	34288034	4.674022e-02	1
PCDH19	128045	NaN	-15	3843468	1169814	0	3	0	0	30	1	15876116	4.691737e-02	1
PLCB4	77680	715	-57	4423314	1026660	0	9	0	0	50	20	32400522	4.692889e-02	1
KCNN1	1328847	217	35	1833528	578400	0	4	0	0	50	8	27670174	4.697818e-02	1
OR6K2	175690	966	2	1083054	326796	0	3	1	0	50	24	28985552	4.698216e-02	1
NXN	941400	376	15	1484078	450670	0	2	0	0	50	6	22380224	4.721842e-02	1
APC	247811	399	28	9718566	2705466	0	11	0	0	3	0	3650668	4.737540e-02	1
PASD1	153115	NaN	3	2742580	701792	0	5	1	0	50	9	29992932	4.737649e-02	1
ZNF398	611542	254	24	2180568	637686	0	3	0	0	50	4	25753260	4.745620e-02	1
CRTC1	1398467	222	29	2209488	698418	0	3	0	0	50	10	27369888	4.746107e-02	1
CTSO	44515	745	-2	1140894	299322	0	2	0	0	50	16	35356628	4.746174e-02	1
DOCK2	94542	680	33	6617378	1623376	0	5	1	0	50	5	33141356	4.756804e-02	1
PDLIM5	137154	349	18	2248530	639132	0	3	0	0	50	4	26512892	4.760072e-02	1
GLOD4	662733	483	10	1072932	276186	0	3	0	0	50	19	23146122	4.768674e-02	1
DPM1	386595	367	36	931224	247266	0	2	0	0	50	3	28984588	4.770746e-02	1
CCKBR	466636	728	4	1450820	515740	0	3	0	0	50	10	31038390	4.772174e-02	1
PPARD	670775	267	35	1566982	419822	0	2	0	0	50	7	25974980	4.782377e-02	1
ANKRD37	173409	422	20	564422	152794	0	1	0	0	50	7	25996188	4.802498e-02	1
PSRC1	988224	302	29	1270552	312818	0	3	0	0	50	11	29845440	4.803704e-02	1
SLC16A6	764688	237	11	1781472	520560	0	3	0	0	50	7	29422244	4.817355e-02	1
TNFRSF21	206419	389	1	2214308	660340	0	4	0	0	50	15	36094570	4.824311e-02	1
CCT4	688730	226	34	1865340	552372	0	2	0	0	50	6	27786818	4.830072e-02	1
ATP8B2	1695430	236	31	4433918	1217050	0	4	0	0	23	1	17116302	4.847556e-02	1
SORCS1	6116	881	-26	4325468	1228618	0	7	0	0	24	5	13963058	4.852506e-02	1
PCSK2	536476	528	-40	2220574	615032	0	4	0	0	50	10	23994442	4.853828e-02	1
TP53BP1	794398	368	43	6835724	1901008	0	4	0	0	50	6	34556990	4.862465e-02	1
WDR70	302307	592	15	2353606	591896	0	2	0	0	50	7	38474686	4.910790e-02	1
EEF2K	522343	235	44	2578700	669016	0	3	1	0	50	8	26739914	4.915934e-02	1
SYVN1	3292261	168	50	2117908	649736	0	3	0	0	50	5	27945396	4.925973e-02	1
TNF	2517285	220	35	787106	245338	0	2	0	0	50	5	29549492	4.930510e-02	1
ZBTB9	1397665	236	31	1543364	518632	0	2	0	0	50	8	27556904	4.943078e-02	1
KRTAP3-3	977588	404	10	328724	103630	0	1	0	0	50	1	19329646	4.978709e-02	1
CHD1	133125	595	15	6149838	1469136	0	7	2	0	50	12	26493130	4.997156e-02	1
LIPG	243067	352	56	1761710	463684	0	3	0	0	50	4	20238698	5.015061e-02	1
OR2B11	272980	927	-14	1040638	337400	0	2	0	0	50	11	23250234	5.026486e-02	1
SYPL1	327117	336	29	904232	258352	0	1	0	0	50	4	30045470	5.029548e-02	1
OR2G6	112460	903	-20	1048350	326796	0	3	0	0	50	15	29913402	5.031235e-02	1
ARID2	820796	602	10	6241900	1838348	0	8	2	0	20	7	13657952	5.049919e-02	1
ACVRL1	493265	371	27	1727970	510438	0	3	0	0	50	5	22433726	5.059081e-02	1
KRTAP3-1	977588	404	10	334508	97846	0	1	0	0	50	1	19329646	5.060033e-02	1
DKK1	94567	519	-8	912426	263172	0	2	0	0	50	4	30024744	5.077939e-02	1
KRT4	1781225	288	27	2035486	591896	0	3	1	0	50	10	25545518	5.085975e-02	1
TIFAB	625030	509	47	525380	183160	0	2	0	0	50	12	32682010	5.115330e-02	1
NCAPD3	270385	601	14	5282238	1417080	0	3	1	0	50	5	29028450	5.120466e-02	1
FRMD3	494570	610	-26	2128030	541286	0	3	0	0	50	4	24086986	5.136833e-02	1
DDX47	742991	129	27	1592046	452598	0	2	0	0	50	9	30199710	5.164165e-02	1
PARK7	387339	207	26	665642	193282	0	2	0	0	50	9	33729878	5.164437e-02	1
NME5	1044706	377	41	760596	192318	0	1	0	0	50	4	24534764	5.198308e-02	1
OR10Q1	637499	828	-25	1053170	340774	0	3	0	0	50	9	22523378	5.219027e-02	1
UROC1	289633	508	52	2578700	736978	0	4	1	0	50	6	31577748	5.220729e-02	1
WDR49	145736	911	-20	2490976	617924	0	5	0	0	50	18	30435408	5.220839e-02	1
IGF2BP1	820571	174	28	2031148	557192	0	2	0	0	50	5	25828934	5.253697e-02	1
OR2T3	112460	903	-20	1064256	319566	0	3	0	0	50	15	29913402	5.260801e-02	1
MCM8	301031	346	13	2958516	793854	0	3	0	0	50	13	30176574	5.275755e-02	1
MYOT	946917	396	47	1739056	471878	0	3	0	0	50	9	32616940	5.277983e-02	1
AURKAIP1	1736268	273	28	672872	216418	0	2	0	0	50	7	28413900	5.312019e-02	1
SMARCAL1	590685	384	31	3297362	940864	0	3	0	0	26	0	15550284	5.331446e-02	1
THRAP3	742773	170	31	3281938	923030	0	2	0	0	49	2	26237670	5.341662e-02	1
ACTA1	243405	361	29	1309594	364874	0	3	1	0	25	3	12485246	5.354190e-02	1
TCTA	1585328	201	32	354270	108450	0	1	0	0	50	2	25721448	5.363180e-02	1
PAX5	429504	542	34	1354420	398132	0	3	0	0	50	8	23149978	5.367440e-02	1
GNPNAT1	307859	213	26	659376	172074	0	1	0	0	50	9	32313280	5.374699e-02	1
COQ5	1552470	216	46	1156800	303660	0	2	0	0	50	14	30147654	5.375478e-02	1
ORMDL1	398590	452	25	533574	151830	0	2	0	0	50	14	35473272	5.415249e-02	1
ESRP1	467699	426	31	2406626	671908	0	2	0	0	50	5	30077282	5.422207e-02	1
GBP3	316278	598	5	2099592	543696	0	2	0	0	47	11	26325876	5.433461e-02	1
SLC30A4	207518	299	10	1484560	415484	0	2	0	0	50	9	27416642	5.435821e-02	1
NT5DC3	1181243	358	15	1962704	496942	0	2	0	0	50	7	30377086	5.441602e-02	1
POSTN	135260	641	-38	2988400	769754	0	4	0	0	50	12	32189406	5.457097e-02	1
ZDHHC14	272499	402	35	1678806	488748	0	2	0	0	50	6	23421826	5.463620e-02	1
ERBB3	2693176	215	38	4802166	1366470	0	4	0	0	50	2	24556454	5.464299e-02	1
C1orf159	2134483	234	21	702274	207260	0	2	0	0	50	7	29000976	5.464459e-02	1
NR1D1	1573630	202	28	2327096	619852	0	3	0	0	50	5	28970128	5.467379e-02	1
SMAD6	580112	197	46	1655188	570206	0	3	0	0	50	8	28049026	5.484472e-02	1
KLK6	581408	606	29	856996	234734	0	3	0	0	50	16	24805648	5.510834e-02	1
CMIP	334492	428	21	2725228	779876	0	3	1	0	50	9	30231040	5.512987e-02	1
GTPBP10	138505	1085	-5	1380448	357644	0	2	0	0	50	9	25210046	5.556655e-02	1
CLCNKB	886121	197	43	2537248	768308	0	3	0	0	50	4	27212756	5.559164e-02	1
XYLT1	30248	996	-2	3256874	974122	0	4	0	0	32	5	15480394	5.569389e-02	1
LAIR1	742939	507	-9	1009790	291610	0	2	0	0	50	13	24328950	5.580215e-02	1
CDC25B	860065	241	43	2032594	574544	0	3	0	0	50	15	32568258	5.590295e-02	1
WDR48	226944	500	25	2423496	624672	0	3	0	0	34	4	15377246	5.617115e-02	1
RNASEH2C	4131934	202	53	556228	176894	0	1	0	0	50	10	28074572	5.653674e-02	1
BCAS2	652485	394	6	818436	199548	0	1	0	0	50	5	27202634	5.665215e-02	1
DET1	212296	630	4	1916432	550444	0	3	0	0	50	7	29004832	5.676744e-02	1
USP31	576886	701	22	4570324	1385750	0	4	1	0	50	4	25205226	5.717799e-02	1
TMEM179B	2405109	248	44	738424	244856	0	1	0	0	50	6	26757748	5.737936e-02	1
PHYH	246468	433	33	1211266	308480	0	2	0	0	50	15	32168198	5.744119e-02	1
KYNU	48515	369	20	1698568	438620	0	2	0	0	50	8	27999380	5.745195e-02	1
HHEX	359162	317	17	921584	274258	0	3	0	0	50	6	33392478	5.748582e-02	1
TATDN1	456351	544	44	1112938	252086	0	2	0	0	50	14	27947806	5.749898e-02	1
ACADS	1741363	349	42	1421900	421750	0	3	1	0	50	9	25492980	5.755072e-02	1
BRPF1	955408	348	34	4201594	1170296	0	4	0	0	50	11	29376454	5.760898e-02	1
VPS72	1562281	184	33	1230546	384636	0	2	0	0	50	2	28384016	5.765095e-02	1
RAB24	942017	227	53	746136	185088	0	1	0	0	50	6	26848846	5.786160e-02	1
DBH	765804	481	31	2128512	618888	0	3	0	0	50	8	34898728	5.797712e-02	1
ANKRD30A	53742	1067	-43	4887480	1133664	0	7	0	0	10	1	5377192	5.820965e-02	1
ASTL	821367	251	45	1466244	452598	0	3	1	0	50	9	26236224	5.828030e-02	1
KCNV1	102383	890	-18	1676878	508028	0	3	0	0	50	17	32114696	5.883767e-02	1
KIAA2026	349735	317	26	7040092	2127548	0	4	0	0	50	5	29602030	5.891531e-02	1
LSS	775666	624	68	2597498	712396	0	3	0	0	48	7	27584378	5.896077e-02	1
TTF1	1431869	429	34	3177826	810242	0	2	0	0	46	2	23964558	5.931324e-02	1
CYP19A1	263003	535	17	1783882	454526	0	3	0	0	50	9	31439414	5.942480e-02	1
ENOX1	99614	523	36	2294802	579846	0	2	0	0	50	5	27266258	5.955188e-02	1
CD83	210380	594	40	713842	202922	0	2	0	0	50	6	25017246	5.963865e-02	1
CBWD6	NaN	NaN	NaN	1444072	354752	0	2	0	0	50	23	54032200	5.973584e-02	1
SUMO2	1511891	168	25	352824	80976	0	1	0	0	50	17	25263548	5.975904e-02	1
TRA2A	432206	231	23	974122	294020	0	1	0	0	50	3	24716478	5.981673e-02	1
SARDH	720319	481	29	3156136	946166	0	6	2	0	50	9	32632364	5.989021e-02	1
GPR32	652250	593	27	1166922	380298	0	4	0	0	50	18	30419020	6.040897e-02	1
IFNA13	232155	466	-14	656966	177376	0	2	0	0	50	7	24893372	6.051809e-02	1
ZC3H13	576966	679	49	5424910	1456604	0	6	0	0	10	0	5779180	6.068024e-02	1
ATG5	181529	390	32	1003042	234734	0	1	0	0	50	5	31415314	6.069753e-02	1
RCHY1	461415	491	19	985690	197138	0	2	0	0	50	4	27685116	6.091130e-02	1
RPL19	1426821	212	31	707576	181714	0	1	0	0	50	7	26615558	6.106785e-02	1
NKIRAS2	2081077	206	23	706130	149902	0	2	0	0	50	9	31138646	6.110046e-02	1
GATC	1563159	216	45	473324	144118	0	1	0	0	50	15	30093670	6.118050e-02	1
MYLK2	1015946	241	37	2080312	578882	0	4	0	0	50	5	23262766	6.139375e-02	1
UNC13D	1727802	178	35	3785146	1126916	0	6	2	0	50	10	30909214	6.141090e-02	1
RBPMS2	803907	264	47	730230	221238	0	2	0	0	50	7	27088882	6.178316e-02	1
CSRNP1	213514	500	30	1978610	603946	0	2	0	0	50	7	28567658	6.192885e-02	1
PCDH10	9477	1355	-31	3510406	1112456	0	6	0	0	12	0	6338300	6.210003e-02	1
UGT2B10	99797	764	14	3656934	958698	0	4	1	0	50	6	28079874	6.242001e-02	1
POMC	319647	280	37	908570	265582	0	2	0	0	50	4	24952658	6.246786e-02	1
SSX7	250163	NaN	25	705166	155204	0	1	0	0	50	10	32809740	6.247846e-02	1
UBQLN4	2005405	213	39	2053320	618888	0	2	0	0	50	7	29472854	6.259677e-02	1
AMZ1	767440	392	30	1666274	527308	0	3	1	0	50	9	28556090	6.262287e-02	1
TLK1	439214	379	38	2803312	706130	0	4	1	0	50	5	30354914	6.273147e-02	1
SLC8A1	39449	706	-11	3474256	964964	0	5	0	0	50	19	41588406	6.283052e-02	1
LANCL1	159584	453	3	1412260	374996	0	2	0	0	50	9	24149164	6.284793e-02	1
BTG1	114728	510	7	586594	165326	0	1	0	0	50	11	28894454	6.309578e-02	1
RAPGEF6	314836	627	30	6204304	1598312	0	5	1	0	50	6	23093102	6.316823e-02	1
FGF16	547612	NaN	-7	397650	112788	0	2	0	0	50	17	27023812	6.320336e-02	1
TUBA3C	193250	922	-15	1533242	452116	0	4	0	0	50	10	24904458	6.325380e-02	1
FGF7	273513	370	-7	687814	169664	0	1	0	0	50	8	27225288	6.333762e-02	1
GSTA2	539666	498	11	802530	199548	0	2	0	0	50	7	29219804	6.348070e-02	1
SSTR1	49574	544	-46	1287422	413074	0	2	0	0	50	14	30699544	6.366754e-02	1
ZNF326	176748	215	12	2088024	507546	0	3	0	0	50	12	27110572	6.375315e-02	1
CADM1	29879	993	5	1535652	438138	0	2	0	0	50	15	38628444	6.392603e-02	1
WASF2	795528	156	26	1693748	517186	0	2	0	0	50	9	28673698	6.405120e-02	1
XRCC6	1475100	183	50	2172374	543214	0	3	1	0	50	11	25651558	6.409937e-02	1
GDNF	176444	628	4	723964	205814	0	2	0	0	50	7	26142234	6.411663e-02	1
MRPS23	873797	222	6	669016	185570	0	2	0	0	50	8	26208750	6.414241e-02	1
XRCC2	256955	444	6	974122	259316	0	1	0	0	50	4	26138860	6.421582e-02	1
PHACTR1	251440	714	17	2042234	553336	0	4	0	0	12	1	7234338	6.427244e-02	1
B4GALT2	875223	214	39	1266696	386082	0	3	0	0	50	12	26940908	6.431212e-02	1
ATP6V0A2	953707	315	40	3030334	797228	0	3	0	0	50	5	34491438	6.438430e-02	1
SYT9	97813	941	-3	1700014	468986	0	3	0	0	50	16	28379196	6.442631e-02	1
HFM1	263616	615	-10	5184392	1264768	0	8	1	0	50	13	30742924	6.458930e-02	1
FABP4	191177	595	1	478144	119054	0	1	0	0	50	14	27657642	6.467678e-02	1
TMEM116	816439	317	43	869528	238108	0	2	0	0	50	6	28466438	6.473003e-02	1
NOP16	576954	347	45	633348	164844	0	2	0	0	50	10	28317018	6.475227e-02	1
RNF43	782135	399	22	2619188	828076	0	3	0	0	50	15	39565934	6.490391e-02	1
DBI	203559	497	35	672872	174484	0	1	0	0	50	9	28168080	6.495529e-02	1
IKBIP	488021	461	18	2180086	567314	0	2	0	0	50	5	24661530	6.520637e-02	1
CREB3L4	2028800	222	34	1365988	403916	0	2	0	0	50	10	24753592	6.520718e-02	1
ARHGAP9	1347802	194	32	2494350	779394	0	3	0	0	50	5	28187360	6.530107e-02	1
FAM181A	242993	645	15	1171742	374032	0	2	0	0	50	7	41626484	6.530329e-02	1
ACSS2	1004645	205	44	2520860	684922	0	2	0	0	50	7	35373980	6.532458e-02	1
MECOM	215619	985	-10	4377524	1111492	0	5	2	0	50	10	31299634	6.537222e-02	1
C4orf51	221010	1168	26	722518	187016	0	2	0	0	50	8	27847550	6.549411e-02	1
CYC1	2720766	211	27	1100888	350896	0	1	0	0	50	6	35697402	6.549943e-02	1
PRPF19	794900	522	47	1776170	501280	0	2	1	0	50	9	29669510	6.555845e-02	1
C1orf216	1177566	325	35	773128	230396	0	1	0	0	50	7	27300480	6.583374e-02	1
FSCN3	411207	619	-7	1708208	488266	0	4	0	0	50	7	20374622	6.587135e-02	1
ATF2	347113	641	24	1759300	505136	0	3	0	0	24	4	17373690	6.593758e-02	1
IFNA17	193208	498	-3	648290	178822	0	2	0	0	50	8	24840834	6.596961e-02	1
PLK3	574317	191	43	2203704	686850	0	3	0	0	50	6	27650412	6.648142e-02	1
CYP4Z1	366455	479	4	1811838	449706	0	2	0	0	9	0	7515826	6.676435e-02	1
TCF21	102722	388	-4	615032	177376	0	2	0	0	50	13	32671406	6.703856e-02	1
TCN1	337128	548	8	1533724	398132	0	4	0	0	30	8	16893136	6.708608e-02	1
NRXN3	21523	905	-32	4083986	1118722	0	7	0	0	10	0	5399846	6.718564e-02	1
TBX3	32369	548	-30	2490976	776984	0	3	0	0	50	10	26668578	6.722158e-02	1
CDC20B	222731	430	2	1820996	498388	0	2	1	0	50	9	29965458	6.750180e-02	1
PGK2	67972	1246	2	1401174	412110	0	2	0	0	50	11	26764978	6.752742e-02	1
VILL	318742	457	24	2996594	828076	0	4	0	0	50	6	33140874	6.771560e-02	1
ARFGAP3	722786	187	60	1857146	472360	0	2	0	0	50	7	25493944	6.797144e-02	1
CYP11B2	447193	438	36	1727006	508510	0	2	0	0	50	9	28263998	6.821978e-02	1
SLC37A4	1424132	180	57	1547220	467058	0	3	0	0	50	8	23781880	6.824845e-02	1
GTF2H3	871640	315	40	1138002	277632	0	2	0	0	50	4	28896864	6.834275e-02	1
CA2	100997	1460	-18	923512	243410	0	3	0	0	50	16	27173714	6.854011e-02	1
TMEM139	379894	399	14	720108	232806	0	2	0	0	50	10	30991636	6.869175e-02	1
MRPS2	298554	539	14	1006416	302214	0	1	0	0	50	5	28118916	6.930446e-02	1
PON2	137217	333	-1	1241632	344630	0	3	0	0	50	14	36475832	6.937536e-02	1
ZIC1	20725	1070	-30	1509624	445368	0	3	1	0	50	24	34101018	6.958059e-02	1
CYP27B1	1160849	344	39	1689410	564904	0	3	0	0	50	9	27316386	6.968249e-02	1
CFL1	3779084	287	42	587558	154240	0	1	0	0	50	11	26729310	6.969094e-02	1
HECTD2	288529	384	4	2805722	715288	0	2	0	0	50	4	26844026	6.982508e-02	1
GAS2L2	675201	196	3	2906942	946648	0	3	0	0	50	4	27804170	6.986603e-02	1
MAMLD1	311047	NaN	16	3855518	1157764	0	3	0	0	43	3	31674148	7.009237e-02	1
POLR1A	983860	391	46	5998008	1658562	0	4	0	0	50	5	30462882	7.035238e-02	1
CARHSP1	401329	247	5	495496	163880	0	1	0	0	50	17	31163710	7.036728e-02	1
FAM47A	7968	NaN	-15	2624972	813616	0	6	0	0	10	2	5578186	7.059731e-02	1
CD1B	128145	833	4	1149570	328242	0	3	1	0	50	14	25856408	7.102255e-02	1
PIK3CD	533533	204	35	3636690	1023768	0	4	1	0	50	7	25851588	7.109578e-02	1
TMED9	1316033	475	42	816990	232806	0	1	0	0	50	9	31721866	7.135211e-02	1
TUSC1	NaN	NaN	NaN	679620	244374	0	1	0	0	50	23	53921822	7.152984e-02	1
ZBTB34	367308	322	48	1705798	473324	0	2	0	0	50	10	29416942	7.160019e-02	1
DTYMK	1323203	406	32	735532	211598	0	1	0	0	50	9	28344974	7.197322e-02	1
FAM13C	121813	707	-15	2077902	542250	0	2	0	0	50	10	35669446	7.201406e-02	1
COQ3	259457	638	13	1284530	358126	0	2	0	0	50	7	42033292	7.223989e-02	1
PLEKHA2	487952	201	38	1496610	415002	0	2	0	0	50	9	23729824	7.237389e-02	1
MAP2K4	45834	583	-52	1428166	367766	0	4	1	0	50	15	29189920	7.260161e-02	1
ALLC	252769	496	5	1390088	374032	0	1	0	0	50	4	33408866	7.273699e-02	1
RPA4	53531	NaN	36	884470	252086	0	2	0	0	50	7	28721898	7.279706e-02	1
CRTAC1	530090	369	12	2340592	612140	0	3	0	0	24	6	17905336	7.285808e-02	1
BEND6	428244	271	23	1003524	245820	0	2	0	0	50	6	29684452	7.286955e-02	1
ARL4C	121224	608	15	642506	194728	0	1	0	0	50	11	28218690	7.293179e-02	1
FABP2	218603	824	-1	479590	117608	0	1	0	0	50	15	26558200	7.296625e-02	1
GDAP2	204311	596	-6	1809910	487784	0	2	0	0	50	10	30868244	7.303447e-02	1
IFI16	97615	866	7	2560866	663714	0	5	2	0	50	17	26975130	7.325784e-02	1
SCN11A	276625	707	18	6281424	1636872	0	7	1	0	23	1	12970138	7.376365e-02	1
RNF139	472766	476	28	2243710	646844	0	3	0	0	37	5	23716810	7.380855e-02	1
ANKRD13A	950689	254	54	2105858	538876	0	2	0	0	50	7	27659570	7.382338e-02	1
FAM83B	25624	495	-15	3469918	946166	0	4	1	0	50	11	32906140	7.388413e-02	1
ELN	1047492	240	54	2468322	886398	0	3	1	0	50	5	26042460	7.397917e-02	1
PKN1	954144	204	43	3259284	1017984	0	3	0	0	50	4	30178502	7.405916e-02	1
OR2M3	19998	935	-32	1041120	315228	0	3	0	0	50	16	25538288	7.427288e-02	1
CNPY4	1299015	205	52	883506	227022	0	2	0	0	50	7	28218690	7.433799e-02	1
TAS2R38	198115	856	-6	1116794	337882	0	3	0	0	50	16	28442338	7.462458e-02	1
TMED10	884650	154	47	763970	216418	0	1	0	0	50	10	30633992	7.501888e-02	1
LHFPL3	324628	895	5	803494	236180	0	1	0	0	50	9	29908100	7.516422e-02	1
MMP11	637355	196	52	1654706	509956	0	2	0	0	50	10	27784890	7.524748e-02	1
KLHL18	872055	242	49	1981984	564422	0	2	0	0	50	11	35685352	7.560547e-02	1
PRKCSH	1255985	265	32	1933784	489712	0	3	1	0	50	7	25064000	7.560713e-02	1
OR4S2	1295	1091	-20	1053652	299804	0	3	0	0	50	16	25945096	7.568722e-02	1
LARP4B	378329	515	9	2566650	734568	0	3	0	0	50	9	25044238	7.586477e-02	1
RPRD1B	582740	137	45	1133664	319566	0	1	0	0	50	4	26175010	7.607062e-02	1
MSH3	319054	752	36	3999636	1072932	0	5	0	0	50	6	27686562	7.618140e-02	1
ELAVL2	7648	719	-40	1254164	342220	0	4	0	0	50	25	38014376	7.653247e-02	1
ME1	173617	711	-13	2011868	548998	0	2	0	0	50	10	33435858	7.664966e-02	1
TMEM167B	989913	215	18	266064	73746	0	1	0	0	50	5	23334584	7.670408e-02	1
NBPF1	675669	259	40	4088324	1000150	0	4	0	0	50	11	38865106	7.684036e-02	1
RIMBP2	225009	632	-35	3601504	1064738	0	4	1	0	50	11	35414950	7.722754e-02	1
RPL7	259225	340	19	891218	225094	0	2	0	0	50	8	30019924	7.727485e-02	1
CD38	174323	327	55	1073414	272812	0	2	0	0	50	4	24441256	7.740463e-02	1
APOBEC1	237142	672	14	844946	209188	0	2	0	0	50	9	30709666	7.740498e-02	1
AKR1A1	873800	161	27	1135110	328242	0	2	0	0	50	5	28866016	7.745899e-02	1
CDKL2	485383	451	31	1764602	441994	0	4	0	0	50	13	30266226	7.766329e-02	1
GPKOW	833689	NaN	41	1637354	492604	0	3	0	0	50	11	29400554	7.766478e-02	1
TUSC2	843769	206	51	373550	119536	0	1	0	0	50	4	27718856	7.773510e-02	1
SNRPA1	372683	406	2	907606	252086	0	2	0	0	50	7	27898642	7.775911e-02	1
EFCAB7	133143	401	7	2253832	552854	0	3	0	0	50	6	25915212	7.801845e-02	1
SNRPD2	950605	194	45	420304	110378	0	1	0	0	50	3	25750850	7.839485e-02	1
BDKRB1	326763	501	16	1171260	373068	0	2	0	0	50	5	29418870	7.846743e-02	1
IREB2	506215	435	33	3373036	930260	0	3	0	0	50	6	24575252	7.855945e-02	1
TMEM45A	346650	411	7	967856	258352	0	1	0	0	50	5	24254240	7.872500e-02	1
PRKAR1B	543988	401	7	1335140	379816	0	2	0	0	49	5	33485022	7.876686e-02	1
MAT1A	365795	598	44	1371772	392348	0	2	0	0	50	13	27343860	7.897465e-02	1
PHOX2B	308280	376	22	1038228	339810	0	2	0	0	50	7	31523764	7.900245e-02	1
PSPC1	309425	481	34	1819550	499834	0	2	0	0	50	8	25260174	7.906891e-02	1
CCT8L2	107592	852	-83	1814248	606356	0	5	0	0	50	17	25477556	7.909452e-02	1
