gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
GCM2	263829	483	14	3534492	980934	0	8	0	0	38	22	32148816	4.203723e-02	1
CHIC2	92904	472	19	1227390	292422	0	3	0	0	50	36	52406130	4.212271e-02	1
MRPL18	652619	453	26	1259664	368706	0	3	0	0	50	34	58795404	4.220029e-02	1
TYRP1	77286	530	-31	3772146	1045482	0	7	3	0	48	49	48723960	4.221316e-02	1
KLF7	207002	598	20	2095854	606360	0	3	0	0	50	30	49489734	4.227406e-02	1
PLS3	231348	NaN	3	4595622	1134480	0	8	0	0	38	30	46195830	4.248826e-02	1
DNAJB13	533576	196	41	2274828	597558	0	7	1	0	50	31	44175282	4.256638e-02	1
CCDC150	165315	393	3	8093928	1922748	0	9	1	0	20	7	23308674	4.262291e-02	1
CLEC1A	396940	445	-1	2029350	508560	0	4	0	0	50	31	54146970	4.279125e-02	1
EWSR1	854820	251	51	4934010	1374090	0	6	0	0	50	36	57577794	4.299413e-02	1
NSL1	365714	364	26	2266026	547680	0	6	0	0	50	36	61950432	4.316875e-02	1
AKAP9	674222	611	16	28181070	6792210	0	24	2	0	9	4	15952158	4.321067e-02	1
SPINT3	NaN	NaN	NaN	646458	163326	0	2	0	0	50	96	109077318	4.324324e-02	1
MAGEA4	125659	NaN	-21	2148666	662106	0	5	1	0	37	36	34871568	4.324624e-02	1
ECE1	744763	196	27	5839638	1595118	0	11	0	0	24	29	36324876	4.334479e-02	1
BCHE	28918	1215	-18	4235718	1107096	0	9	0	0	33	30	35709714	4.341284e-02	1
FAM81A	613635	188	39	2686566	655260	0	5	0	0	50	32	56610552	4.354443e-02	1
UBE2J1	408992	574	51	2268960	621030	0	3	0	0	50	15	32704320	4.359462e-02	1
ACTR3B	190917	535	5	3017130	800004	0	7	0	0	50	34	56367030	4.363708e-02	1
SMAD4	156084	422	41	3925692	1059174	0	5	0	0	28	15	33876942	4.367649e-02	1
ILF2	1656449	183	40	2812728	787290	0	7	0	0	50	44	58461906	4.398529e-02	1
TRMT2B	418391	NaN	37	3575568	1010274	0	6	1	0	50	32	60970476	4.404644e-02	1
MTHFD1L	341712	438	21	6920328	2013702	0	9	2	0	50	43	78819954	4.411406e-02	1
E2F1	710350	161	55	2955516	970176	0	4	1	0	50	22	57335250	4.418809e-02	1
AKIRIN1	681587	318	30	1364310	381420	0	2	0	0	50	24	62073660	4.506774e-02	1
PPP1R3C	276001	206	16	2236686	574086	0	3	0	0	50	26	47874078	4.531330e-02	1
RPS5	1900140	270	-14	1443528	422496	0	4	0	0	50	36	55113234	4.538831e-02	1
UNC5D	34554	1152	-45	6746244	1838640	0	20	5	0	10	13	12073410	4.562525e-02	1
CCAR1	859993	256	45	8319846	2092920	0	11	0	0	10	4	12449940	4.602978e-02	1
SDR16C5	435368	613	-7	2204412	594624	0	5	1	0	50	26	39977706	4.608272e-02	1
EDAR	358833	424	14	3198060	883134	0	5	1	0	50	35	56775834	4.645190e-02	1
RAD51C	524193	222	17	2668962	755016	0	8	0	0	50	30	53579730	4.645900e-02	1
CALHM2	542721	170	51	2167248	696336	0	3	0	0	50	32	49929834	4.696790e-02	1
LSR	767246	472	7	4468482	1361376	0	8	0	0	34	17	32775714	4.712155e-02	1
OR6X1	92984	637	-1	2084118	665040	0	4	0	0	50	33	60414972	4.728257e-02	1
CKLF	688682	214	-1	1103184	316872	0	2	0	0	50	30	59809590	4.728454e-02	1
FGF7	273513	370	-7	1395606	344256	0	3	1	0	16	15	19337994	4.740991e-02	1
SMC1B	461206	199	17	8997600	2169204	0	11	2	0	50	23	53895624	4.761770e-02	1
OCIAD2	256817	372	61	1174578	266016	0	2	0	0	50	27	57580728	4.765747e-02	1
KCND2	49438	962	7	4340364	1272378	0	8	2	0	14	11	22179084	4.766718e-02	1
DYDC2	340132	598	-7	1296828	305136	0	2	1	0	19	10	16181988	4.769678e-02	1
FMR1NB	96935	NaN	-13	1850376	467484	0	5	1	0	22	19	25131666	4.773047e-02	1
PSIP1	200332	583	6	3993174	930078	0	6	2	0	20	19	24594744	4.777527e-02	1
AURKAIP1	1736268	273	28	1365288	439122	0	2	0	0	50	23	57653100	4.821020e-02	1
HEATR3	276539	476	3	4820562	1337904	0	5	1	0	50	29	66167568	4.826327e-02	1
SHROOM2	157955	NaN	0	10914480	3429846	0	15	3	0	31	21	46227126	4.871171e-02	1
CBLB	169365	628	0	6920328	1943286	0	12	1	0	50	29	59062398	4.884454e-02	1
SAMHD1	817783	225	47	4548678	1157952	0	7	0	0	50	34	70395462	4.912003e-02	1
PTHLH	315469	581	-4	1236192	371640	0	3	0	0	50	18	41791896	4.979150e-02	1
ZMYM3	728738	NaN	25	9677310	2724708	0	12	2	0	9	14	20076384	5.006618e-02	1
ELSPBP1	881809	433	29	1680204	361860	0	3	0	0	50	38	62255568	5.012470e-02	1
PSMG2	434233	206	35	1890474	518340	0	3	0	0	50	26	56030598	5.012618e-02	1
GIMAP7	563029	671	24	2123238	537900	0	4	0	0	50	26	49757706	5.018300e-02	1
NRP2	278279	567	5	7271430	2023482	0	11	0	0	18	11	24018702	5.072824e-02	1
HCFC2	1209623	156	26	5588292	1558932	0	8	0	0	11	8	13979532	5.075770e-02	1
BCLAF1	286851	153	21	6500766	1734972	0	9	1	0	50	44	70955856	5.111506e-02	1
CANT1	612708	177	22	2750136	823476	0	4	1	0	50	21	51224706	5.122107e-02	1
TARBP2	1590803	191	55	2536932	787290	0	4	2	0	14	16	19051440	5.155927e-02	1
SPOP	943930	348	28	2713950	692424	0	5	1	0	50	42	51762606	5.197126e-02	1
UGT8	32108	966	2	3769212	1060152	0	4	1	0	19	16	35865216	5.238927e-02	1
GAL	780720	354	49	884112	260148	0	2	0	0	50	40	58910808	5.262098e-02	1
ATF5	1679101	205	45	1843530	659172	0	4	0	0	50	28	57101508	5.270335e-02	1
TBC1D21	358897	439	26	2493900	595602	0	3	0	0	50	28	70448274	5.276569e-02	1
TSPAN12	106040	717	3	2205390	570174	0	5	0	0	50	42	58141122	5.287502e-02	1
SLC16A2	357915	NaN	14	4184862	1278246	0	5	1	0	50	33	64035528	5.308083e-02	1
USF1	689033	250	23	2230818	623964	0	3	0	0	50	23	52390482	5.310103e-02	1
PCDHB7	915569	724	-11	5241102	1747686	0	14	2	0	50	84	66035538	5.333452e-02	1
EPB41L1	1300256	235	50	6259200	1750620	0	6	1	0	50	23	59907390	5.360712e-02	1
IFITM5	1463610	437	24	881178	307092	0	3	0	0	50	34	50092182	5.366697e-02	1
POP5	1615212	311	34	1191204	311004	0	3	0	0	50	28	56853096	5.368610e-02	1
MOAP1	325787	222	35	2401968	696336	0	4	0	0	50	37	49166016	5.369725e-02	1
IFNA21	137739	498	1	1316388	361860	0	3	0	0	50	21	48680928	5.381102e-02	1
SNX3	336217	451	42	1156974	312960	0	3	0	0	50	29	56763120	5.387751e-02	1
SMTNL1	923607	249	32	3611754	985824	0	5	0	0	50	20	49771398	5.419192e-02	1
PAGE1	355308	NaN	14	1084602	273840	0	5	1	0	8	7	6643554	5.430939e-02	1
CYP11B2	447193	438	36	3504174	1031790	0	7	2	0	50	32	57348942	5.451097e-02	1
IL12A	422983	616	22	1808322	497802	0	3	1	0	50	33	43619778	5.452181e-02	1
ELN	1047492	240	54	5008338	1798542	0	6	1	0	50	22	52841340	5.455888e-02	1
AGFG2	1651125	242	60	3323244	1048416	0	6	2	0	46	25	44641788	5.470499e-02	1
FOXP3	547555	NaN	25	3019086	912474	0	5	1	0	42	22	44285796	5.501070e-02	1
FBL	1289328	526	23	2247444	686556	0	6	0	0	50	39	58353348	5.519735e-02	1
VCX	43100	NaN	-9	1446462	387288	0	4	1	0	20	21	23586426	5.524704e-02	1
HOXC6	1185281	279	54	1630326	458682	0	3	0	0	50	25	52968480	5.558564e-02	1
GDF5	1521661	167	53	3342804	1087536	0	3	0	0	43	27	47234466	5.585962e-02	1
KIF5B	360559	166	29	7075830	1702698	0	8	1	0	14	8	21291060	5.592001e-02	1
IL2RB	668971	289	53	3810288	1154040	0	4	0	0	50	19	47507328	5.676013e-02	1
ERBB2	1284992	226	38	8757990	2602458	0	24	3	0	15	9	9572664	5.683712e-02	1
RASGRP2	2042840	230	60	4325694	1231302	0	8	0	0	50	34	65190546	5.697876e-02	1
MUC17	1124475	272	43	29348802	10354086	0	41	8	0	44	39	61827204	5.713158e-02	1
SLC25A43	655775	NaN	34	2321772	735456	0	4	0	0	50	31	66409134	5.717872e-02	1
TMEM38A	980514	362	41	2100744	604404	0	3	1	0	50	34	59575848	5.735260e-02	1
ARHGDIA	3798594	211	19	1479714	383376	0	3	0	0	50	20	50761134	5.737220e-02	1
TRAF3	719158	178	49	4093908	1031790	0	6	1	0	50	24	41457420	5.742617e-02	1
FLG	433645	548	21	27593292	8183904	0	65	15	0	27	45	38695548	5.773693e-02	1
ASCL3	548433	243	21	1252818	366750	0	2	0	0	50	28	56982192	5.816335e-02	1
CCDC82	272687	372	14	3987306	891936	0	7	0	0	50	40	61009596	5.829530e-02	1
HPD	829168	195	44	2891946	743280	0	5	1	0	50	30	53590488	5.830251e-02	1
ESR1	221347	568	0	4162368	1177512	0	6	1	0	21	16	22436298	5.837381e-02	1
LCA5L	339359	346	25	4789266	1204896	0	7	0	0	50	35	55734264	5.841228e-02	1
GTF2F2	613630	276	50	1818102	464550	0	3	1	0	50	29	51409548	5.856919e-02	1
HSPA8	709511	307	8	4524228	1264554	0	5	1	0	50	48	71047788	5.883797e-02	1
ANAPC5	959300	258	39	5400516	1441572	0	9	3	0	35	31	44357190	5.935911e-02	1
LGALS14	1243326	439	23	1245972	326652	0	2	0	0	50	24	48867726	5.937633e-02	1
ATP6V1G2	2517285	220	35	857706	224940	0	1	0	0	50	16	59957268	5.980530e-02	1
FCN1	237562	489	35	2338398	639612	0	7	2	0	26	20	23926770	6.000585e-02	1
GLUL	349818	783	5	2660160	702204	0	5	1	0	20	17	28288650	6.023007e-02	1
MRGPRX4	631291	436	20	2144754	704160	0	4	0	0	50	34	68149974	6.039756e-02	1
PRPF38B	743461	225	9	3874836	998538	0	5	0	0	50	36	66260478	6.054571e-02	1
LIPN	175532	327	31	2890968	709050	0	6	1	0	50	51	54083400	6.063798e-02	1
ZNF425	605000	242	27	5299782	1363332	0	11	2	0	12	12	17244096	6.073063e-02	1
GRXCR1	32225	966	18	2030328	566262	0	5	0	0	50	47	56298570	6.096154e-02	1
TFR2	1884430	247	60	5553084	1711500	0	4	0	0	50	18	63125010	6.105616e-02	1
P2RY8	NaN	NaN	NaN	2380452	800004	0	4	0	0	50	96	109713996	6.123704e-02	1
TMEM233	NaN	NaN	NaN	778488	213204	0	2	0	0	50	96	109127196	6.138286e-02	1
OR5T1	10317	969	-43	2224950	653304	0	6	1	0	15	13	16231866	6.151108e-02	1
UBE2V1	571130	136	58	1312476	315894	0	2	0	0	50	23	49018338	6.152108e-02	1
KDM2A	1502318	162	42	8225958	2245488	0	11	1	0	41	39	67121118	6.152520e-02	1
LYN	329738	405	50	3739872	916386	0	6	0	0	50	34	60172428	6.181528e-02	1
ABHD6	611196	221	43	2415660	653304	0	4	0	0	50	34	57224736	6.184557e-02	1
MCM7	1503181	254	41	5026920	1474824	0	7	0	0	50	39	74788638	6.203563e-02	1
WDYHV1	544059	225	35	1516878	355014	0	4	0	0	50	28	52549896	6.212399e-02	1
ITGAV	266463	373	7	7648938	2068470	0	10	3	0	50	30	44990934	6.220878e-02	1
SH3KBP1	340334	NaN	58	4912494	1345728	0	7	1	0	50	24	47582634	6.223683e-02	1
TAF1	729010	NaN	32	13609848	3501240	0	18	4	0	28	18	29132664	6.245763e-02	1
C16orf87	469144	217	12	1127634	277752	0	4	0	0	50	45	67034076	6.253670e-02	1
MYO7B	528013	229	36	14965356	4208334	0	18	1	0	14	7	17095440	6.274463e-02	1
LGALS4	1843355	219	37	2323728	639612	0	6	1	0	50	45	62612538	6.302864e-02	1
SEC16B	103475	499	-10	7517886	2114436	0	14	1	0	12	13	21407442	6.306256e-02	1
PARP9	410045	404	35	6183894	1608810	0	9	0	0	16	12	19455354	6.324075e-02	1
ZNF41	791516	NaN	27	5558952	1341816	0	11	0	0	45	43	66435540	6.352286e-02	1
SHISA9	NaN	NaN	NaN	3166764	929100	0	7	0	0	50	96	109843092	6.361151e-02	1
CD40	559725	526	55	2108568	438144	0	3	1	0	50	17	38235888	6.405683e-02	1
FABP4	191177	595	1	970176	241566	0	2	0	0	50	38	56118618	6.419731e-02	1
TRAPPC2L	860087	252	37	1032768	261126	0	2	0	0	50	44	67276620	6.448463e-02	1
JTB	2028800	222	34	1058196	282642	0	2	0	0	50	31	50226168	6.462017e-02	1
HPSE	335397	224	27	3839628	1101228	0	5	0	0	50	45	73596456	6.471876e-02	1
TMEM167B	989913	215	18	539856	149634	0	2	0	0	50	23	47346936	6.506215e-02	1
SLC45A1	971531	321	25	5053326	1621524	0	5	2	0	39	25	43953276	6.526620e-02	1
OR10J1	347588	699	-5	2170182	666996	0	6	2	0	45	30	38977212	6.527503e-02	1
PRKD1	23615	1041	-39	6490986	1744752	0	6	0	0	3	0	8688552	6.528453e-02	1
NEDD9	228484	418	30	5965800	1694874	0	12	2	0	35	41	52581192	6.545991e-02	1
MIER1	331801	635	-9	4539876	1043526	0	4	0	0	46	31	55208100	6.553242e-02	1
HMCN1	260400	509	-19	39728316	11123772	0	51	14	0	50	54	65786148	6.567364e-02	1
CA14	1213150	197	38	2426418	666018	0	5	1	0	50	26	57887820	6.596778e-02	1
MRPS7	1723762	171	31	1709544	476286	0	3	1	0	48	32	49969932	6.607918e-02	1
TNFRSF10D	640871	237	45	2702214	803916	0	5	0	0	50	44	60924510	6.609535e-02	1
OTOP2	1045089	223	25	3832782	1193160	0	5	1	0	17	6	19543374	6.623165e-02	1
RIMKLB	302894	262	17	2688522	776532	0	4	0	0	44	25	52823736	6.658901e-02	1
OR6K2	175690	966	2	2197566	663084	0	6	0	0	50	56	58813008	6.659638e-02	1
WIPF2	1491292	165	30	2944758	1019076	0	6	1	0	50	39	55696122	6.664300e-02	1
SELL	293592	597	13	2837178	654282	0	6	0	0	19	14	21520890	6.690978e-02	1
JUN	300720	419	5	2222994	699270	0	3	0	0	50	42	58639902	6.694666e-02	1
VNN1	127166	569	2	3602952	997560	0	7	0	0	50	43	71182752	6.698222e-02	1
VASH2	315884	412	12	2513460	690468	0	3	0	0	50	40	68724060	6.700899e-02	1
CLEC10A	1696302	360	24	2319816	590712	0	4	0	0	50	27	44659392	6.728108e-02	1
TYW3	104029	1055	-14	1903188	455748	0	6	0	0	50	69	73454646	6.739469e-02	1
FBXO44	682357	264	32	2059668	346212	0	4	0	0	50	33	59101518	6.752277e-02	1
RAD21	482614	426	18	4598556	1116876	0	6	0	0	50	30	48911736	6.775432e-02	1
AJAP1	5695	921	4	2768718	916386	0	4	0	0	50	30	64689810	6.779359e-02	1
UBE2G1	1040590	292	26	1245972	317850	0	3	0	0	50	35	62148966	6.812346e-02	1
OR13C8	147494	920	-31	2165292	657216	0	8	0	0	45	54	53483886	6.850907e-02	1
PDIK1L	783481	212	23	2386320	647436	0	4	0	0	50	41	61919136	6.873705e-02	1
RPL10	2277674	NaN	40	1548174	414672	0	4	0	0	50	29	56510796	6.880689e-02	1
RNF185	699351	218	41	1391694	377508	0	3	0	0	50	24	63872202	6.925227e-02	1
VSIG8	803074	403	7	2852826	870420	0	4	1	0	50	31	41328324	6.984497e-02	1
TRIM13	337743	357	44	2876298	753060	0	3	0	0	50	29	56599794	6.987694e-02	1
ABCB8	622098	373	41	4884132	1626414	0	8	0	0	27	15	34543938	6.994919e-02	1
CEP192	326004	417	52	17933586	4922274	0	12	0	0	9	2	18342390	7.032115e-02	1
CHRNA10	537999	403	23	2992680	1029834	0	4	0	0	47	24	59075112	7.055975e-02	1
MAP1A	794398	269	37	18889092	5815188	0	25	4	0	8	8	17809380	7.056317e-02	1
ZC3H15	269890	299	10	3140358	723720	0	7	1	0	25	23	25097436	7.061999e-02	1
RAB24	942017	227	53	1513944	375552	0	2	0	0	50	24	54477534	7.073568e-02	1
MYO6	362445	482	17	9452370	2266026	0	11	0	0	11	8	19474914	7.080152e-02	1
HLA-E	2019724	424	30	2524218	723720	0	3	0	0	50	33	53620806	7.091093e-02	1
SLC6A13	316827	557	28	4271904	1200006	0	7	1	0	33	21	34548828	7.106335e-02	1
NDUFS3	989876	214	28	1878738	541812	0	3	1	0	50	40	63876114	7.110717e-02	1
CHD1L	NaN	NaN	NaN	6456756	1711500	0	9	0	0	40	71	89183820	7.118673e-02	1
LY6G6D	2517236	193	20	922254	280686	0	2	0	0	50	23	75451722	7.119319e-02	1
UBE2A	663615	NaN	48	1122744	282642	0	2	0	0	50	32	50976294	7.137994e-02	1
YLPM1	878419	232	43	14862666	4269948	0	20	1	0	1	1	6177048	7.141957e-02	1
FATE1	125659	NaN	4	1308564	363816	0	3	0	0	50	25	48598776	7.158710e-02	1
CDC73	285984	442	-12	3850386	1020054	0	7	0	0	50	32	49568952	7.175361e-02	1
OSCP1	608987	181	29	3099282	820542	0	5	0	0	16	5	13430874	7.191597e-02	1
B4GALT5	1040657	132	55	2779476	738390	0	5	0	0	50	24	58576332	7.236977e-02	1
CCDC155	2178574	290	37	4002954	1175556	0	7	1	0	28	14	32269110	7.241054e-02	1
SPACA1	176962	684	32	2090964	576042	0	5	0	0	50	53	60058980	7.270606e-02	1
CSF3	1652518	216	28	1430814	446946	0	4	0	0	50	35	62350434	7.275581e-02	1
DPY19L4	449158	380	32	5260662	1323234	0	6	1	0	50	19	49078974	7.287077e-02	1
CEP120	173569	467	12	7072896	1849398	0	8	0	0	4	1	6497832	7.316881e-02	1
KIAA1586	431412	348	29	5549172	1422012	0	5	0	0	41	20	51377274	7.317428e-02	1
DHRS2	1299548	595	26	2193654	549636	0	4	0	0	50	40	56895150	7.327574e-02	1
MID1	117200	NaN	14	4696356	1289004	0	7	0	0	22	11	27942438	7.339402e-02	1
CHD4	2790851	179	51	13734054	3561876	0	22	4	0	33	35	48372858	7.344925e-02	1
SEMA5A	45422	891	-2	7638180	2070426	0	15	2	0	25	36	28639752	7.385698e-02	1
AFTPH	532219	332	21	6598566	1763334	0	7	0	0	15	13	29544402	7.388081e-02	1
KNG1	463823	395	37	4777530	1248906	0	6	0	0	50	30	65915244	7.394233e-02	1
CACNB2	74282	408	4	5405406	1457220	0	6	0	0	41	18	45448638	7.408660e-02	1
DKKL1	2183690	309	30	1671402	520296	0	3	0	0	50	41	59347974	7.428797e-02	1
MRS2	399209	465	7	3145248	880200	0	5	0	0	50	31	52013952	7.443049e-02	1
KLRC1	382960	334	1	1702698	427386	0	3	0	0	50	41	62608626	7.472936e-02	1
CASQ2	287179	639	8	2957472	680688	0	7	0	0	47	45	53019336	7.474145e-02	1
KRT4	1781225	288	27	4130094	1200984	0	6	2	0	47	18	47230554	7.498906e-02	1
TMCC1	614377	357	40	4507602	1284114	0	7	0	0	36	20	43347894	7.500735e-02	1
ATP9A	171625	419	0	7442580	2098788	0	12	1	0	4	4	8771682	7.500896e-02	1
ATF4	721040	467	72	2447934	679710	0	3	1	0	50	38	55583652	7.532041e-02	1
MAP3K13	953031	397	36	6814704	1849398	0	8	1	0	50	32	49449636	7.536929e-02	1
KIR2DL1	NaN	NaN	NaN	2464560	695358	0	5	0	0	50	96	109609350	7.547795e-02	1
CD5L	116471	778	28	2445000	676776	0	8	1	0	15	19	16494948	7.563277e-02	1
MLC1	909819	215	25	2652336	803916	0	3	1	0	50	16	42287742	7.589907e-02	1
RARG	1677275	191	49	3513954	1022010	0	4	1	0	50	29	55022280	7.592161e-02	1
POTEH	66885	909	-64	3967746	958440	0	9	0	0	12	7	11605926	7.621961e-02	1
TEAD1	339042	432	-1	3102216	785334	0	3	0	0	26	15	31970820	7.641657e-02	1
CCR7	1130946	203	25	2601480	763818	0	3	0	0	31	10	36421698	7.642059e-02	1
VEGFB	1613996	257	65	1443528	463572	0	3	0	0	50	29	58582200	7.689799e-02	1
RP2	705104	NaN	42	2493900	642546	0	3	0	0	50	32	67515252	7.721439e-02	1
ADH1C	332785	854	8	2646468	762840	0	7	0	0	50	49	55138662	7.745470e-02	1
OR10G4	107524	830	-5	2076294	664062	0	7	2	0	50	68	53998314	7.762868e-02	1
FANCD2	885389	170	41	10872426	2820552	0	10	2	0	21	11	26970306	7.763236e-02	1
PRB4	311837	673	-1	1653798	570174	0	4	0	0	50	35	45126876	7.767310e-02	1
COLEC11	253814	371	14	2200500	507582	0	5	0	0	50	45	64047264	7.768708e-02	1
FMNL3	1919377	265	60	7300770	2041086	0	7	0	0	50	17	61428180	7.789925e-02	1
AP4M1	1401098	205	46	3196104	970176	0	5	1	0	27	18	32955666	7.791960e-02	1
SGIP1	116994	601	-8	5897340	1681182	0	10	0	0	12	9	19238238	7.796727e-02	1
PLEKHA6	554014	370	33	7331088	2148666	0	11	0	0	4	0	4301244	7.800768e-02	1
RAB39B	371405	NaN	-13	1469934	425430	0	5	1	0	50	57	58351392	7.816386e-02	1
SLC17A7	2173457	290	44	3915912	1151106	0	5	0	0	50	34	54533280	7.850079e-02	1
CDC25B	860065	241	43	4124226	1165776	0	6	1	0	50	37	66082482	7.852529e-02	1
SPP1	445914	367	8	2290476	552570	0	5	0	0	50	41	75232650	7.853567e-02	1
BAALC	461588	584	15	1020054	288510	0	2	0	0	50	40	54418854	7.858972e-02	1
SPHKAP	93607	615	-9	11815218	3291948	0	16	5	0	27	16	31134630	7.867201e-02	1
SKIL	368934	202	23	4841100	1246950	0	8	1	0	50	40	61390038	7.885480e-02	1
TRAF7	2179404	224	39	4820562	1320300	0	4	0	0	50	21	53645256	7.889186e-02	1
CRLS1	301141	290	4	2104656	656238	0	3	1	0	17	10	21396684	7.932949e-02	1
TBX19	410552	299	20	3117864	922254	0	3	0	0	50	32	60087342	7.938604e-02	1
GRID2	4518	1143	-17	7065072	1980450	0	12	0	0	3	0	4124226	7.945194e-02	1
CR2	447441	354	30	7722288	2121282	0	8	3	0	50	22	56595882	7.975617e-02	1
ZNF814	NaN	NaN	NaN	6088050	1469934	0	9	0	0	40	71	88942254	7.978634e-02	1
DDAH1	309815	308	0	2002944	573108	0	3	0	0	50	45	72705498	7.991473e-02	1
TNNI3	1036976	266	-1	1498296	432276	0	3	0	0	50	33	40497024	8.033304e-02	1
SALL1	332955	935	-42	8999556	2692434	0	14	3	0	29	17	27222630	8.070506e-02	1
TAB3	81645	NaN	13	4940856	1417122	0	8	4	0	22	21	24007944	8.088103e-02	1
DEGS1	638932	174	13	2290476	584844	0	4	0	0	50	26	58286844	8.091445e-02	1
DEFB113	70183	1258	-7	584844	133986	0	3	0	0	50	65	53517138	8.093672e-02	1
UPF3B	762240	NaN	61	3573612	809784	0	6	1	0	50	36	54400272	8.099357e-02	1
HNRNPH3	615189	250	20	2510526	649392	0	3	0	0	50	19	53582664	8.104292e-02	1
DDX27	886628	261	50	5727168	1528614	0	5	1	0	50	37	66134316	8.106176e-02	1
JAK1	269434	396	-5	8363856	2084118	0	10	0	0	6	2	7307616	8.123981e-02	1
MXD3	942017	227	53	1629348	489000	0	2	0	0	50	24	54477534	8.137492e-02	1
NAMPT	246330	370	27	3533514	914430	0	7	0	0	50	34	58226208	8.159233e-02	1
CYP2D6	1296288	363	43	3399528	1089492	0	5	1	0	50	36	62881488	8.168013e-02	1
ZHX1	545561	171	22	6052842	1651842	0	6	0	0	48	24	54027654	8.168365e-02	1
RNF14	696239	321	48	3409308	853794	0	3	1	0	45	23	48763080	8.200548e-02	1
IKBKB	514464	361	44	5489514	1420056	0	6	0	0	8	4	13182462	8.214702e-02	1
APTX	833170	286	-5	2608326	648414	0	6	0	0	50	35	50953800	8.224852e-02	1
HSDL2	458381	341	17	3050382	760884	0	3	0	0	50	20	53509314	8.231393e-02	1
ESF1	123437	617	-10	6280716	1371156	0	9	0	0	48	34	58312272	8.235377e-02	1
RSPH1	411865	374	67	2266026	556482	0	3	0	0	50	27	51828132	8.253082e-02	1
GALNTL5	309129	476	12	3191214	810762	0	4	1	0	50	38	56705418	8.261760e-02	1
GPR174	14321	NaN	62	2297322	648414	0	5	1	0	32	24	42156690	8.345137e-02	1
PAGE5	140886	NaN	18	948660	251346	0	3	0	0	50	37	47312706	8.349631e-02	1
PLG	181774	624	-9	5824968	1530570	0	7	2	0	36	29	49832034	8.358362e-02	1
OR8D4	89099	736	-8	2133018	633744	0	5	0	0	50	60	70620402	8.365636e-02	1
PGRMC1	613514	NaN	19	1349640	399024	0	3	0	0	50	27	49380198	8.389705e-02	1
ERCC1	1259254	191	39	2391210	710028	0	3	0	0	50	26	59911302	8.395049e-02	1
GUSB	434728	365	31	4573128	1294872	0	5	0	0	50	13	46976274	8.403702e-02	1
CKAP2	345539	356	45	4824474	1289982	0	8	0	0	28	17	28780584	8.414603e-02	1
GAP43	43284	622	-2	1978494	559416	0	5	0	0	50	45	56015928	8.415231e-02	1
VWA3B	361135	716	28	9264594	2450868	0	8	0	0	7	2	15358512	8.425884e-02	1
TBCC	960153	187	36	2347200	712962	0	5	1	0	50	37	65416464	8.447643e-02	1
SNRPG	671278	370	38	591690	127140	0	2	0	0	50	41	70257564	8.468431e-02	1
C17orf75	679038	286	30	2889990	715896	0	4	0	0	50	34	58663374	8.479648e-02	1
SNX25	295066	528	30	6127170	1486560	0	7	0	0	38	32	54389514	8.514409e-02	1
LRCH2	210224	NaN	-8	5534502	1448418	0	7	1	0	50	46	74745606	8.525292e-02	1
FPR3	435870	690	-35	2411748	715896	0	5	0	0	50	52	56460918	8.541724e-02	1
HOMER2	457445	683	24	2567250	651348	0	5	1	0	50	30	59702988	8.585371e-02	1
PPIF	326131	300	53	1462110	433254	0	2	0	0	50	46	50730816	8.620840e-02	1
CLIC1	2513551	176	26	1702698	486066	0	2	0	0	50	12	70765146	8.627780e-02	1
GLYR1	706891	195	33	3976548	1081668	0	4	1	0	50	27	53542566	8.662878e-02	1
KRT222	953708	269	13	2132040	537900	0	4	0	0	50	36	55278516	8.677932e-02	1
CD1B	128145	833	4	2332530	666018	0	7	0	0	50	48	52463832	8.684705e-02	1
DUPD1	231745	298	44	1535460	433254	0	3	0	0	50	45	54223254	8.700264e-02	1
DAB1	22463	1004	-12	3976548	1069932	0	8	0	0	7	15	15644088	8.709484e-02	1
LYRM4	128806	502	24	1289004	359904	0	3	0	0	50	35	58463862	8.711185e-02	1
IL33	355118	432	5	1997076	464550	0	5	0	0	50	30	45493626	8.726778e-02	1
BMX	188273	NaN	36	4974108	1187292	0	6	0	0	5	0	4684620	8.743102e-02	1
BANF1	3854361	208	57	639612	176040	0	1	0	0	50	32	59397852	8.743912e-02	1
ZMYM2	329235	391	43	9913986	2485098	0	10	0	0	3	1	6825462	8.766990e-02	1
LGALS13	1148741	322	25	1012230	261126	0	2	0	0	50	16	52148916	8.768696e-02	1
C16orf91	1211641	215	40	2421528	761862	0	3	0	0	50	26	58565574	8.769784e-02	1
TMEM59L	1397040	222	33	2387298	719808	0	4	0	0	50	36	61397862	8.791945e-02	1
HLF	147479	526	-54	2059668	580932	0	8	2	0	50	57	46287762	8.816653e-02	1
CCL13	40425	871	-32	710028	190710	0	2	0	0	50	63	54854064	8.821156e-02	1
EIF2B2	875817	222	53	2480208	706116	0	3	0	0	50	20	49978734	8.854953e-02	1
ADNP	386595	367	36	7710552	2033262	0	14	0	0	13	8	14676846	8.865417e-02	1
PRSS1	285408	636	11	1754532	487044	0	3	1	0	16	14	18481266	8.897433e-02	1
ASTL	821367	251	45	2975076	918342	0	4	1	0	50	22	53234496	8.899997e-02	1
SSR2	1880483	213	32	1279224	393156	0	2	0	0	50	41	65392992	8.908238e-02	1
