gene	average_neighbors
CFC1	1314.7931034482758
ELAVL2	652.1332288401254
FUS	750.5195852534562
NLK	1060.3645484949832
ACVR1C	576.272
BMPR1B	699.1137724550898
DAXX	847.4428838951311
IRF8	751.5514018691589
MAGI2	997.5643564356436
SMURF2	755.8681572860447
TAL1	757.5361317747078
ZFYVE16	1016.8363171355498
CTCFL	1066.308733087331
ADA	1431.8384879725086
LEF1	788.9312022237665
NFIC	784.3220512820512
IL10RA	1021.6243315508021
ARID4B	1069.401392111369
DDX3X	866.723076923077
DLL1	952.7796610169491
DLL3	1196.1328125
DTX1	1047.71189279732
KIAA1149	1042.8646209386281
NOTCH1	742.46539110861
NOTCH2	979.9052044609665
NOTCH3	973.9990338164251
TSPAN14	1042.8646209386281
TSPAN15	1048.9217391304348
TSPAN33	1027.6589698046182
TSPAN5	1042.8646209386281
SH3GLB1	1145.9174041297936
TIMP3	1198.1886120996442
DKFZP434N181	907.3897058823529
FURIN	614.3459915611814
GHR	992.52331002331
IL6R	1041.7525773195875
PDIA3	626.8362989323844
SHH	919.022030651341
TNF	795.9307568438003
TNFRSF1B	902.2777777777778
ADAM19	1026.2890625
CD9	1040.8798882681565
MIPEP	1005.8044077134987
ADAM23	930.4224137931035
CACNG2	1005.6167076167076
CACNG3	1037.5428973277074
CACNG4	1049.3361344537816
CACNG8	1044.1960227272727
PRNP	823.9904761904762
PLAU	1060.323823109843
ADAM8	1591.6263736263736
CD40LG	918.3362391033623
CHL1	1345.253846153846
IL18R1	1271.7545045045044
IL18RAP	1224.5509259259259
TNFRSF1A	856.6020191285866
TNFSF11	955.1243781094528
PRSS50	1171.951724137931
ADAMTS14	1032.669642857143
ADAMTS16	1272.8198614318708
ADAMTS2	1032.669642857143
ADAMTS3	947.48
ADAMTS8	1081.2853107344633
ADAMTSL4	626.6090909090909
PLSCR1	920.1039697542533
ADAR	1213.0825035561877
IRF9	1056.0280898876404
ADARB1	1982.9795918367347
L3MBTL1	1389.3466135458168
PDK2	1557.7117647058824
ADCY1	1033.4233637116818
ADCY2	1046.095681625741
ADCY3	1025.4619246861926
ADCY4	1045.5714285714287
ADCY6	1001.8862660944206
ADCY8	1035.821483771252
ADCY9	1024.323849372385
CALML4	909.9050847457627
CALML5	912.4366812227074
CALML6	909.9050847457627
CAMK4	1070.171602126044
EDN1	880.2891822827938
SLC12A2	1195.819216182048
PTGS1	1459.0520607375272
AKAP5	1026.9370904325033
TCF7L2	870.3087843833185
FSHR	1093.1724137931035
LHCGR	1064.0965961361546
REST	698.3314393939394
SUZ12	676.145751633987
CGA	818.4554455445544
NPPA	1117.1265508684864
POMC	884.1792592592593
VIP	1001.3723897911833
DMTN	1245.6688311688313
ADGRB3	920.7622950819672
TNFRSF13B	1122.2919708029196
ADGRF1	1107.5628140703518
SFTPB	1066.5327102803737
ADGRG1	1042.3897911832946
ADGRG5	1427.718309859155
FZD2	946.3248081841432
ADGRL3	905.36
ADGRV1	1483.08547008547
ALDH3A1	1145.4701492537313
UGT2B17	1044.2808219178082
PHGDH	1262.7444444444445
ADIPOQ	1211.2191435768261
CREB3L1	1049.85140562249
FOXA1	813.5094917330067
TNFSF14	939.8609406952966
APPL2	1629.731448763251
CAMKK2	1032.708222811671
ADIRF	1075.0286738351253
CEBPD	962.6475327291038
EBF1	909.0676229508197
KLF5	1080.1191037735848
NANOG	776.38179916318
NR2F2	1009.0487144790258
POU2F2	848.2672119972733
SREBF2	915.4960141718335
TCF12	705.3978739559606
ZNF467	1299.6494252873563
ZNF638	806.0265060240964
ADM	1209.2313915857605
CALCR	1140.3577981651376
MME	1403.352755905512
ADNP	1336.1346153846155
CBX1	928.3356164383562
DDX5	761.9485140226036
ADNP2	1230.4449541284403
NPY	976.0060422960725
P2RY1	1037.0018450184502
FLJ00404	1119.5144578313252
NFIX	1040.025974025974
NOS1	900.8731241473397
CF	1474.4853556485355
CNBP	680.5650319829424
GPRASP1	883.188524590164
PRKAR1A	911.0796777081468
SLC9A3R1	982.18671875
SNX27	1317.8443396226414
PSMA1	660.9804630969609
PSMA4	716.590206185567
PSMA6	732.6131322094055
PSMA7	714.2859490550534
PSMA8	739.8460803059273
PSMB1	710.6819360414866
PSMB10	721.4344995931651
PSMB11	757.0009950248756
PSMB2	711.6436688311688
PSMB4	732.5096153846154
PSMB5	743.0562730627306
PSMB6	744.8211306765523
PSMB7	730.5987144168962
PSMB8	773.784327821711
PSMB9	832.2236770321877
PSMC1	663.2951153324287
PSMC2	668.3220226214238
PSMC3	693.2249886826619
PSMC5	696.5615584415584
PSMC6	658.6142763588736
PSMD1	763.12660944206
PSMD10	787.1553113553114
PSMD11	662.86150966937
PSMD12	747.9375
PSMD13	749.8436974789915
PSMD2	689.0869252873563
PSMD3	722.7038327526133
PSMD4	706.3544
PSMD5	753.4177693761815
PSMD6	744.8032786885246
PSMD7	713.8020134228188
PSMD9	750.7718724448079
PSME1	727.0189655172413
PSME2	745.7111742424242
PSME3	716.3346677341874
PSME4	749.2303370786517
PSMF1	687.6095392077607
SEM1	747.6657355679702
ADSL	988.0831946755408
PTMS	1253.240121580547
RBBP7	713.9708423326134
ADTRP	1520.143661971831
VTN	808.6657608695652
AEBP2	1057.363196125908
EZH2	768.2303974221268
HMBOX1	1000.3082706766917
JARID2	1116.5851318944844
RYK	1085.749140893471
AFF4	985.5221674876848
CCNH	755.2282463186077
CCNK	703.7497733454215
CCNT1	904.3400954653938
CDC73	762.429880843263
CDK7	734.826296743064
CTDP1	916.7636363636364
CTR9	858.705223880597
EAF1	952.0640495867768
EAF2	960.8727064220184
ELL	923.9474789915967
ELL3	918.5978090766823
ELOA	904.2077922077922
ELOA2	961.8752642706131
ELOA3	963.2881355932203
ELOB	811.6194594594594
ERCC2	761.6541832669323
ERCC3	791.7565573770491
FAM9A	854.7772020725389
GTF2F2	707.7489251934652
GTF2H1	763.0354659248957
GTF2H2	786.7655228758169
GTF2H3	793.4238921001927
GTF2H4	803.037668161435
GTF2H5	811.7053571428571
IWS1	954.8747433264887
LEO1	934.777397260274
MLLT1	951.3525773195877
MLLT3	856.8774193548387
MNAT1	726.2207463630614
NELFA	961.3410526315789
NELFCD	955.9551934826884
PAF1	872.7703927492447
POLR2A	697.241362991008
POLR2B	717.5903614457832
POLR2C	701.8496993987976
POLR2D	714.9979090433874
POLR2G	700.121387283237
POLR2I	717.1238845144356
POLR2J	725.8612716763006
RTF1	895.9980563654033
SIAH1	715.620253164557
SSRP1	816.09375
SUPT4H1	876.4803418803418
SUPT5H	797.877400295421
SUPT6H	926.3645418326694
TCEA1	879.409375
CHCHD2	879.3652173913043
PHB	994.7329545454545
PHB2	973.3974358974359
AFP	1085.9353448275863
AGA	1028.6832061068703
EPB41L1	1132.7783375314862
POLR3A	940.1640926640927
HMGB1P1	1564.359375
NFKB2	814.0143396226415
NOX4	1684.1295681063123
S100A12	1338.0365135453474
S100B	1435.463054187192
TLR9	1054.3677910772578
AGGF1	977.986531986532
RBPJ	852.4550597108737
AGK	1381.3716337522442
CUL1	661.1937842778793
AGO1	967.9177101967799
DHX36	1448.2088607594937
YBX1	739.811345646438
CNOT1	825.810909090909
CNOT2	754.2412280701755
CNOT7	817.9304029304029
GIGYF2	1346.5
MTA2	819.5201342281879
RBM4	874.098947368421
TBK1	766.8928571428571
TCF4	866.4936363636364
DNAJA1	954.4597495527728
AGPAT1	1351.4444444444443
AGR2	1297.2822822822823
CD34	1463.989090909091
APOC2	503.6642857142857
APOC3	933.0265780730897
B3GAT3	901.8063829787234
ETV7	1763.377358490566
HPSE	1103.15503875969
LRP1	567.2440476190476
NCAM1	979.8245614035088
AGTR1	1030.7699115044247
ANPEP	1666.963963963964
AOPEP	1477.0119047619048
CMA1	1680.6735751295337
CPA3	1426.7767857142858
ENPEP	1349.0
F2R	935.3557401812689
GATA1	771.4472822527832
REN	1234.8939393939395
SERPINA6	1228.1151515151514
AGTPBP1	1302.2305246422893
AGTRAP	1206.2780898876404
SERPINE1	1159.7801778907242
ZBTB16	738.6963594113091
TXN2	998.5087719298245
AGXT	1112.7727272727273
NANOGP1	1243.7184466019417
NANOGP8	1254.24
AHCY	1534.6539509536785
AHCYL1	943.5860805860806
AHCYL2	1185.909090909091
C1ORF50	1225.0714285714287
ITPR1	898.4123222748815
ITPR2	1010.1591160220994
ITPR3	983.362676056338
S100A10	1259.237951807229
AHR	992.216810683425
AHRR	1172.7958762886599
AIP	1156.19578313253
ARNT	896.0209371884347
ARNT2	1128.1360691144707
ARNTL	992.0339181286549
CHD9	1029.2694915254237
CYP1A1	867.1361256544502
CYP1B1	950.2785977859778
ESR1	750.454473318786
HELZ2	955.3112164296998
ID2	877.4536741214057
IL17A	1294.60599078341
IL17F	1289.5387323943662
IL21	1087.8233576642335
IL22	1075.7535321821035
MAF	1188.0423357664233
NCOA2	771.6216089803555
NCOA6	787.0735826296743
NCOR2	779.5440041173443
NFE2L2	873.2780153977759
NR2F1	1087.9988851727983
NRIP1	881.2678185745141
RELB	863.8588025022341
SNAI2	1055.172972972973
STAT4	869.7757220216606
STAT6	829.0550830295666
TAF4	915.2540322580645
TAF9	847.1432337434095
TBL1X	780.391502276176
TGS1	940.5185185185185
SERBP1	968.8988235294117
AHSG	970.5165745856353
HRG	967.5541401273886
TLR4	892.1772232885477
AICDA	1016.1141552511416
APEX1	803.7451381780962
BATF	932.2161323681489
GADD45A	1086.577648766328
HNRNPLL	893.789029535865
IGHV1-18	827.4954954954954
IGHV1-24	827.4954954954954
IGHV1-3	827.4954954954954
IGHV1-45	827.4954954954954
IGHV1-58	827.4954954954954
IGHV1-69-2	827.4954954954954
IGHV1-69D	827.4954954954954
IGHV1-8	827.4954954954954
IGHV1OR15-1	827.4954954954954
IGHV1OR15-9	827.4954954954954
IGHV1OR21-1	827.4954954954954
IGHV5-10-1	827.4954954954954
IGHV5-51	827.4954954954954
PTBP3	1069.9640718562873
RBM20	1186.7365853658537
TDG	1172.7218543046358
AIF1	933.5531496062993
AIFM1	942.9228187919463
BAG6	882.6344647519583
BAX	900.618950585838
BCL2	766.8210367007189
ENDOG	1265.491017964072
GFER	1184.9666666666667
H2AB1	1084.2904761904763
H2AB2	1084.2904761904763
H2AC11	1053.9193548387098
H2AC14	1169.8601694915253
H2AC4	1070.2492354740061
H2AC7	1076.8520179372197
H2AFJ	1042.731914893617
H2AFV	964.8870967741935
H2AFY	1074.9569672131147
H2AFY2	837.8611111111111
HIST1H2AA	1093.2933333333333
HIST1H2AC	977.8802469135802
HIST1H2AH	1084.2904761904763
HIST2H2AA3	1107.360655737705
HIST2H2AB	1047.8715953307394
HIST3H2A	1139.7552742616033
KANK2	926.5515463917526
NOA1	612.703125
PPIA	773.7615571776156
PRELID1	1059.8909090909092
SLC25A5	1128.0654761904761
TSC22D4	936.4792452830188
XIAP	750.4716618635927
AIM2	1265.123076923077
IFI16	1022.0133333333333
PRDM1	1089.127192982456
PYCARD	1043.0231958762886
GBP1	1107.8229166666667
FUBP1	1083.3460207612457
ZC3H12A	1362.0222841225627
TARDBP	852.342535787321
TLR3	1050.677796327212
TLR8	1220.8475894245723
ASH2L	797.5806642941874
EGLN2	1477.2557544757033
EGLN3	1000.9128065395096
ESRRA	1107.5092165898618
GFI1	960.4668071654373
GFI1B	835.6367521367522
HDAC3	716.2839165131983
HSF1	897.7048634243837
KDM6A	919.6010685663401
KMT2C	942.5807269653424
KMT2D	921.6407407407407
MAFK	1091.9661016949153
NCOR1	734.866511627907
PAGR1	945.9799679487179
PPARGC1A	819.1658536585365
RARG	928.9254054054054
RBBP5	891.0686728395061
SAV1	1333.9683257918552
SCRT1	674.3766233766233
SCRT2	712.0246913580247
SIN3A	738.9454697986578
SNAI1	1076.6397694524496
TRIP6	986.6898734177215
VHL	746.8345735546651
WDR5	772.4849445324882
PRKAR2A	981.0
SIAH2	757.828488372093
AKAP10	1102.9330453563714
ZBTB33	1226.7037914691944
FHL1	1227.3715909090909
CSNK2A1	731.8452872699962
JMJD6	953.7467166979362
PPP3CB	1036.4826589595375
RYR2	1006.4302741358761
AKAP8	1612.7894736842106
CCND1	781.55625
CLEC11A	1167.1618122977347
NCAPD2	1092.1639344262296
RPS6KA1	1014.4634482758621
AKAP8L	1312.3503184713377
GPS2	931.3776301218162
PITX1	825.6163265306122
TFAP2D	1143.0703125
CLIC1	1291.262323943662
KDM1A	699.1744639376218
AKIRIN2	1003.4132420091324
PPID	1215.3179190751446
SIX5	960.9194444444445
CD40	955.1888053467001
LMO1	955.2107142857143
AKNAD1	1039.3009900990098
AKR1B1	1325.8407079646017
BPGM	1187.4255319148936
PGD	998.7299578059071
SOD2	1160.7372093023255
AKR1B10	2090.918367346939
AKR1C1	1135.3842975206612
AKR1C3	1146.6767068273093
POU2F1	771.699074074074
SOD1	876.3421052631579
ASXL1	1241.733449477352
ATF4	875.9080338266385
ATF6B	1099.124881740776
BAG1	1193.9686924493553
BCL2L11	1173.6229260935143
BECN1	746.4662721893491
BIRC2	746.699919549477
BIRC3	837.312292358804
BRPF1	1739.0844594594594
CARD11	1377.4488188976377
CARHSP1	1631.1648351648353
CCNI	1287.9893778452201
CHUK	771.2074118350268
CLIP3	1425.2596153846155
CNOT9	968.506105834464
CREB3	1001.9508692365836
CREB3L2	1056.5275590551182
CREB3L3	1052.7301337529505
CREB3L4	1060.6337115072934
CREB5	1037.9938144329897
CTBP1	807.9726156751652
DCAF5	993.9970501474926
DKFZP686N2325	1115.9313482216708
DNMT1	991.0666118421053
FADD	765.2003968253969
FAF1	1207.9852216748768
FAS	916.9207783182766
FBXW7	777.2833226014166
FOXA2	813.7016520894072
FOXO6	1061.1301247771837
GAPDH	761.4196185286104
GLI2	885.6292974588939
GNRH1	1298.9846547314578
H2BC1	815.436928702011
HIST1H2BB	822.5211009174312
HIST2H2BE	771.1170212765958
HMOX1	1096.2321660181583
IKBKE	843.9655963302753
IL2	919.7324488667772
IL24	1045.104118993135
IL2RA	971.4708141321045
IL2RB	905.7578796561604
IL2RG	902.0597112860893
ING5	1305.60553633218
IRAK2	1058.9024390243903
JAK3	886.9959239130435
KAT6A	1461.8613569321533
KLHL3	928.3710144927536
MAP3K14	834.6871945259041
MAP3K8	1167.0128040973111
MSH2	1105.6918335901387
MTA3	943.7061965811965
MTCP1	1055.5378858746492
NCOA4	1375.1978527607362
NFKBIE	1053.8541996830427
NIBAN1	1284.894578313253
NR4A1	985.0527592480291
NSD3	1859.4496124031007
OGT	1074.1780487804879
OPTN	902.2739938080496
OSGIN1	1606.1048034934497
PA2G4	1144.8287671232877
PDE3A	1214.6504524886877
PDHB	914.031007751938
PEA15	1316.9375
PELP1	1027.0334101382489
PHF20	1585.551948051948
PHLPP2	1387.689453125
PIAS2	940.7539267015707
PINK1	1059.3772151898734
PLP1	1128.2389162561576
PPARGC1B	1128.1226252158895
PPM1A	1133.7993579454253
PPP1CB	700.6208092485549
PPP2R1B	995.1321540062435
PPP2R2D	967.921302578019
PPRC1	1231.154046997389
PRR5	1521.6737588652481
PTPA	1665.3735294117646
RARB	912.5789043336059
RASL10B	1427.880658436214
RBP1	1253.2770780856424
RGCC	1087.2796101949025
RICTOR	874.9108910891089
RORC	1333.6175869120655
RPS6KB2	1076.5252100840337
SETDB1	773.0756302521008
SFPQ	728.6812386156648
SLC2A5	1389.0333333333333
SOX2	776.8150782361308
SRR	1293.7429577464789
STK40	1324.4846846846847
STUB1	787.0159529806886
TBC1D7	1502.7222222222222
TCL1A	1500.9930555555557
TCL1B	1102.902538071066
TLR2	1003.6055979643766
TRIB1	1365.044964028777
TRIB2	1317.439393939394
TRIB3	1217.5723172628304
TRIM15	1203.9124668435013
UBE2D1	754.0756722951845
VCP	680.5908328675238
XBP1	1270.1590551181102
ZFP36L1	1133.5344129554655
ZHX1	1047.5191347753744
ZNF691	1112.8525925925926
IGBP1	1153.4839124839125
ANKRD2	1331.3881118881118
BCL2A1	1133.3504155124654
UBE2O	1084.4155844155844
POLA2	717.5788043478261
ALAS1	1053.5337837837837
UROS	899.1674208144797
ALAS2	1427.545197740113
NFE2L1	1250.9331742243437
APOC1	886.2032520325204
CRYAA	1113.2439024390244
CRYAB	1019.8131609870741
FOXA3	1080.879330943847
RBP4	1003.4712230215828
SETX	1431.2520325203252
SLC10A1	1489.3166666666666
SLCO1A2	1257.6717948717949
SLCO1B1	1489.3166666666666
SLCO1B3	1489.3166666666666
TTR	729.1370370370371
ALDH1A1	1237.8010471204188
TLX1	936.2018348623853
ALDH1A2	1225.5963003264417
HEY1	954.5277044854881
ALDH3A2	536.6851851851852
ASNA1	594.3575757575758
EMD	900.2429149797571
GET4	642.6223776223776
SGTA	703.7305555555556
UBE2J2	889.4833948339483
ALDOB	1266.7854545454545
PGAM1	984.4290780141844
PGAM2	1095.2561983471073
PGAM4	1048.177966101695
PGK2	1375.2764227642276
CKMT1A	1036.25
GLO1	1293.7368421052631
TAGLN2	1275.3650793650793
PTN	898.2946530147896
DNAJB6	1119.5263157894738
ASCC2	617.968
ASCC3	1176.4777777777779
ALKBH8	1157.122186495177
ALOX12B	1412.9180327868853
SAT1	970.7766990291262
ALOX15B	1063.5883441258095
MEF2A	968.5153970826581
ALOX5	1428.0811688311687
ALOX5AP	1443.2137931034483
HSD17B1	1188.8119834710744
LTC4S	1129.0246238030095
CEBPE	1161.415824915825
ALPG	904.3592233009708
ALPI	1094.7311977715876
TAB1	932.3571428571429
TAB2	928.504491017964
ALPK3	1468.3699421965318
ALX4	782.8109452736319
ONECUT1	1206.1299559471365
ALX3	2144.777777777778
JDP2	1308.2859350850076
CDX1	1397.455782312925
CTBP2	661.763440860215
DLX2	1083.9914285714285
HOXA10	1242.8779069767443
HOXA11	1175.3333333333333
HOXA3	1135.0141414141415
HOXB13	1174.8266666666666
HOXB6	1083.7561728395062
HOXC4	1197.8782383419689
HOXD12	972.2063492063492
HOXD3	984.8032786885246
MIXL1	1362.9512195121952
POU3F4	1001.8992805755396
POU4F2	1318.2570093457944
RAX	895.3554006968641
SOX10	925.7611336032388
SOX15	1377.9257294429708
TLE5	829.0818181818182
AQR	784.3667992047714
CCAR1	785.3736128236744
CWC27	664.3905429071804
ELAVL1	699.7714617169373
HNRNPD	768.2076923076924
HNRNPF	720.2082810539523
HNRNPH2	660.3276923076924
HNRNPR	759.9494712103408
ISY1	783.2777777777778
LSM5	639.2188006482983
LSM6	637.5338709677419
LSM7	639.2306451612903
LSM8	662.4887348353553
PCBP1	670.4839034205231
PCBP2	650.1168831168832
PCF11	679.5743519781719
PPIE	777.6603415559772
PPIH	660.3053173241852
PPWD1	682.6795096322242
PRPF19	756.4603739982191
PRPF3	624.3298816568048
PRPF38A	656.5281803542673
PRPF4	651.9256329113924
PRPF6	808.2450980392157
RBMX	632.497311827957
SF1	662.6170839469809
SF3A1	734.7821229050279
SNRNP27	662.037351443124
SNRPA	645.8854489164087
SNRPC	676.1869688385269
SRRT	665.0849753694581
SRSF10	824.8967971530249
SYF2	682.1241258741259
USP39	687.4158878504672
XAB2	768.6710775047259
ATG5	727.7462121212121
BECN2	848.0681818181819
IRGM	1179.6062322946175
GNPDA1	1055.960339943343
AMELX	784.4889705882352
AMELY	1125.274193548387
AMER1	958.4204355108877
AMER3	1405.5645161290322
AXIN1	798.8821170809944
BTRC	779.0770741286206
SKP1	745.8021766965429
WNT1	911.4322766570605
AXIN2	982.568
AMFR	1008.7685009487666
BOK	1074.0381355932204
GPI	1123.2153284671533
HERPUD1	922.1361702127659
OS9	1134.4160305343512
SEL1L	1116.5080213903743
TMUB1	1465.6470588235295
UBE2D2	699.5900473933649
UBE2D3	705.5906680805939
UBE2T	936.4772182254196
USP13	1005.6081081081081
CFLAR	1077.9474497681608
GREM2	747.9772727272727
LONP1	1420.832
MBD3	931.5778961384821
NBL1	619.8609271523179
NOG	1065.390625
AMN	737.2783505154639
LMO4	1049.3415841584158
MOB1A	927.1063829787234
MOB1B	927.1063829787234
DDIT3	972.8882138517619
HTATIP2	1713.48
AMPD3	1209.8257372654155
ANAPC1	924.9773095623987
ANAPC11	913.1028481012659
ANAPC15	948.4030354131535
ANAPC16	948.5428571428571
ANAPC2	913.0280112044818
ANAPC4	930.141447368421
ANAPC5	872.2763684913218
ANAPC7	941.9825119236884
CCNB3	1181.8136482939633
CCNE1	835.6196013289036
CCNE2	909.458115183246
CDC16	902.3565340909091
CDC23	881.314705882353
CDC26	942.6347402597403
CDC27	881.118954248366
CDC6	774.1087202718007
EHMT1	1079.4774136403896
EHMT2	960.2007462686568
FBXO5	970.6576576576576
FZR1	852.8778920308483
SKP2	802.1724436741767
UBE2C	894.5911179173047
USP1	1035.1407407407407
VENTX	1092.2687747035573
UBE2K	1066.5640625
MAPK6	966.8646080760095
ETS2	967.4283201407212
ANGPTL1	1568.7894736842106
ANGPTL4	1387.7945205479452
GPIHBP1	437.2638888888889
LPL	810.5451263537906
PCSK6	1031.834862385321
PCSK5	1045.2880434782608
ANGPTL7	1039.3009900990098
SCN1B	1051.4985754985755
SLC4A1	1008.8129032258065
SLC8A1	1103.381935483871
TNIK	1114.7166324435318
ATP1B1	1165.5521091811415
ANKH	1189.9805825242718
ANKRA2	1181.659649122807
HDAC5	830.5372750642673
TSHZ3	1173.639423076923
BRMS1	1030.6334745762713
CAPN3	1268.381679389313
CASQ2	1159.4020100502512
FHL2	898.679499518768
ID3	1045.0348101265822
MYF5	1144.1782178217823
MYF6	1139.7890625
MYOD1	916.3987511150758
MYOG	970.1042600896861
ANKRD12	1353.7142857142858
FOXM1	1208.4723854289073
ANKRD17	1324.5864661654136
DDX58	858.7008426966293
G3BP1	1014.9161676646706
IFIH1	937.3690851735016
NOD2	1029.019943019943
SPN	1140.5
CCDC85B	613.4304068522484
ANKRD49	1161.646017699115
COMMD1	705.076677316294
ANKS4B	1085.5105263157895
ANO1	1219.5663265306123
ANP32A	1150.2133676092544
ANP32B	1151.0384615384614
E4F1	1240.8343848580441
HMGB2	1054.004975124378
CALR	644.5883575883576
MEOX2	558.7478260869565
PTMA	1122.6652949245542
TRAF3	864.6820049301562
ZBTB7A	1075.2255813953489
ANP32C	1089.6406869220607
TRIM24	1130.4485776805252
ANP32D	1086.1300448430493
ANP32E	1293.775
NFYA	858.0176174496644
FLI1	993.7359735973597
KCNH2	1037.8379310344828
MYB	892.1437802907916
ANTXR1	1341.6424731182797
APBB1	863.4145234493192
BAG3	849.5744680851063
OTUB1	1314.9660265878877
RIPK1	819.1154873164219
S100A11	1147.4545454545455
ZBTB1	1485.0565217391304
PDCD6	933.1615384615385
HLF	1107.1203599550056
PLAT	1043.8319327731092
S100A6	1571.8247422680413
FBN1	542.2332268370607
KCNMA1	1125.0579710144928
SRI	928.6291390728477
ANXA9	1081.127417519909
AOX1	1185.7412236710131
CD74	708.3740310077519
HEXIM1	1412.1651982378855
PRMT6	1208.25
GRIP1	1286.5492341356673
NECAP2	943.5755102040816
RPS6KA2	1196.6372239747634
RPS6KA3	1053.6282383419689
RPS6KA5	1069.81647634584
RAB25	898.022670025189
BRD4	1467.4254032258063
TRIM23	957.5522388059702
AP4B1	1012.7423423423423
APAF1	1112.8079331941544
APIP	764.3820224719101
AVEN	1086.8224852071005
BIK	1283.541935483871
CARD8	1328.1162790697674
CYCS	633.7525510204082
DIABLO	1128.7632850241546
NAIP	1343.14
UACA	1015.0191082802547
KIF17	676.3933649289099
PSEN1	811.137030995106
APBA2	1034.0028985507247
APLP1	709.3174603174604
APLP2	1052.8399122807018
ATXN1	720.6387795275591
ATXN1L	1354.3423423423424
KAT7	1327.0064516129032
SKAP2	1097.4761904761904
BCL9	1302.9407265774378
CSNK1A1L	1029.0972222222222
CSNK2A2	769.7979797979798
DKFZP586H0919	1307.7192374350086
DNAJA3	1066.7915376676985
EPAS1	832.0652173913044
FANCC	901.9769874476988
FBXW11	766.5440356744705
PYGO1	1132.9290429042903
PYGO2	1173.7494736842104
TBL1Y	1198.2429577464789
TCF7	1203.0325203252032
TCF7L1	993.9334098737083
TLE1	931.035637149028
TRAF1	801.4964028776978
APC2	1111.5714285714287
APCS	1077.8424908424909
C4BPA	1156.4111405835545
HSPG2	454.0473684210526
